ID,start_time,end_time,longitude,latitude,update_times,k,utilization_ratio,refill_times,average_cost
roMqtm6KFu7gpH.cxqfHotm4DBIbsdB.,1477941333.0,1478114133.0,104.0733689,30.6712689,202,3,0.06930693069306931,40,0.014174270840121968
vqNolk5NFB3hmyamvktDrxj.ELycnjH7,1477941353.0,1478114153.0,104.0106875,30.6348848,3086,3,0.22568093385214008,11,0.011623558351119384
jfHrxo@AHFcnsFboBifNlum6MOx3kgF6,1477941368.0,1478114168.0,104.0365433,30.6086907,6072,3,0.09393539881344759,1,0.02902078215886835
uqCnpn-CLC9grA.hujrKjwn9BFC_ffI9,1477941427.0,1478114227.0,104.0436553,30.6723797,138,3,0.5797101449275363,29,0.009261596394513828
rlAktx4Bzv3ohx5cnxeFgnl0KNxcgkx4,1477941428.0,1478114228.0,104.0695484,30.6166676,277,3,0.09420289855072464,36,0.0127920484177042
uhIsso8CHH-foD9lrwlEqsl5MCJ_njv5,1477941436.0,1478114236.0,104.1028990,30.6465576,12,3,1.0,6,0.0035916843141118684
lpDsvsaGzz4rrz6gCshAslo6DLw.edI9,1477941437.0,1478114237.0,103.9951649,30.6659320,1479,3,0.550744248985115,9,0.009449425060868747
vfAfnj0NIEahpA0qoqhygwn6OMF4mpF0,1477941471.0,1478114271.0,104.0827765,30.6515155,1252,3,0.46006389776357826,4,0.011225396130507747
vmJtnq0BJv5qkv8msurImwqbNBwbikFa,1477941494.0,1478114294.0,104.0757095,30.6754637,720,3,0.6361111111111111,20,0.009208888837343289
ngKruo6NBu-ifH5oCljIftn4FJC8hgA-,1477941507.0,1478114307.0,104.0511870,30.7020337,136,3,0.8823529411764706,32,0.01116103821379297
ifMnpi3BJC.gpB_osrjNhzpaAIF8onw2,1477941509.0,1478114309.0,104.0485311,30.6166419,1107,3,0.39059674502712477,13,0.009048601625909543
lpCrll4GKw1pkB6lCrqzmmobMDJbelv5,1477941523.0,1478114323.0,104.0771764,30.6652525,32,3,0.4375,12,0.008450006134808064
ujFmAq.FCG_ieF7lzpfGolk-DNv3ndB.,1477941548.0,1478114348.0,104.0975317,30.6704077,0,3,0,0,0
rqGgpnbAMJ9lfx7lzitFpxx0DMxbeeJ8,1477941553.0,1478114353.0,104.0733693,30.6560249,138,3,0.2463768115942029,32,0.008123915008120779
qeKmwp6AFu6hiz5nCjlAjAu-FLz6lfy0,1477941557.0,1478114357.0,104.0316948,30.6706010,2665,3,0.3490990990990991,1,0.01236863196678949
omIopl2GGx3smI0jAweKjqv7COv_gpDb,1477941567.0,1478114367.0,104.0694373,30.6525490,0,3,0,0,0
wfAgxx9JMJ7inJ9mvufJptjbBMz6qrI4,1477941574.0,1478114374.0,104.0293300,30.7561301,84,3,0.42857142857142855,26,0.009114260873979046
skHnnw4OEJ.jdD.myqlylvw5GLy4kjE.,1477941576.0,1478114376.0,104.0966010,30.6507739,70,3,0.8857142857142857,3,0.009760001142110144
wmGrxr2JLx1ndH0ntijHgxl8LDA.mrz_,1477941596.0,1478114396.0,104.0602255,30.6163733,756,3,0.5105820105820106,7,0.009431216062573845
ojEtqn2FzIajox8ctplInuv0BNy8gqu-,1477941637.0,1478114437.0,104.0518622,30.6183153,1442,3,0.09027777777777778,11,0.016809846746028707
rqBjoq-JLybody-jyoiHnpp-DOH8rmz1,1477941637.0,1478114437.0,104.1045152,30.7251837,3715,3,0.05923532579429187,8,0.022443444850387035
omFqsi0GKB7nnB.qnsqMhxs3IzA-iix3,1477941638.0,1478114438.0,104.0535782,30.6675188,0,3,0,0,0
vnDizl0zCE.kpE7cvnnNozn9CHE3hpw0,1477941645.0,1478114445.0,104.1543603,30.7071300,0,3,0,0,0
uiHtqo6OKz.lrwcmyohCorm-KDF.keJ-,1477941653.0,1478114453.0,104.0669106,30.6351322,374,3,0.19786096256684493,23,0.007325672559479979
xjKnAs@LFH-mjJ3dBxpNloj3FzIameEa,1477941663.0,1478114463.0,104.0900676,30.6283180,114,3,0.3157894736842105,37,0.008149993638589717
ieHfqj7NDC3rjG0rsijLlsq1FLwbnfC.,1477941663.0,1478114463.0,104.0795264,30.6342268,918,3,0.006550218340611353,16,0.013523089875972349
itJmvu7DOz-mqH.rqjeBilk4HEvcgew0,1477941673.0,1478114473.0,104.0733689,30.6712689,364,3,0.7142857142857143,28,0.009476938950163978
thIhzp4OOz9teu4jqkqCpln@BHI1odub,1477941680.0,1478114480.0,104.0910298,30.6836121,56,3,0.75,19,0.010251791016863925
miyiAu3EAIaqeE5iqifJpuuazDD7njF6,1477941689.0,1478114489.0,104.0757688,30.6682470,16,3,0.875,8,0.0075187417678534985
uiEhyj@DAu4pfIbeqphzfon.ECI8pjH2,1477941698.0,1478114498.0,104.0863158,30.6460016,80,3,0.925,27,0.012263740063644946
jryumq4OBu-ghu7doknAtpm3zMB0qfF.,1477941721.0,1478114521.0,104.0808358,30.6496688,6017,3,0.06520292747837658,5,0.0281487131088561
srAoum-JNA8piu1dpwlCgui3MGu8pfy8,1477941724.0,1478114524.0,104.0873526,30.6687212,6,3,1.0,3,0.004699996983011563
opBtsw6EGE8klwcpnppznyr9NKz6poy-,1477941747.0,1478114547.0,104.0597880,30.6693289,2,3,1.0,1,0.0036499695852398872
rtCkmq9AFv9jjx9hBxpHjxo6CDJ5pjx_,1477941757.0,1478114557.0,104.1173580,30.6547412,2682,3,0.05223880597014925,13,0.019922672467421545
qrEhwsazHF0jkx6kvmhLuvj5AIE.hhz2,1477941762.0,1478114562.0,104.0545484,30.6805229,982,3,0.3869653767820774,13,0.009701426032847155
wlymox9CNz1tny0ezrhzoml0NzG5neEa,1477941764.0,1478114564.0,104.0599734,30.6250578,2311,3,0.07105719237435008,9,0.020900820408134117
skMfpp@BMB3qoF.jrvgGqAjbKAI-mpHb,1477941775.0,1478114575.0,104.0004516,30.6279265,264,3,0.16666666666666666,11,0.005732957189056006
ieGnlm2NBB4phC7kwqhHgvs2HKG1lsw4,1477941806.0,1478114606.0,104.0468885,30.6263181,982,3,0.12040816326530612,14,0.016910187111002853
ufApmqbFMH1glB0pwoiKoom-LMF.jfz-,1477941817.0,1478114617.0,104.1206393,30.7008478,50,3,0.92,17,0.011181989684700966
kiymmt2zCF7rpx4ippjLluq4HJv.efE7,1477941817.0,1478114617.0,104.0301527,30.6732409,477,3,0.7184873949579832,30,0.009381132731428937
mkKgws0BAJatqD5nzotMmwp4LJEaleH5,1477941826.0,1478114626.0,104.1541197,30.7070623,6438,3,0.057178371659415785,7,0.17050205169777372
peGfwp9AKu-qdA7gnwkAmmi2EGC-olv_,1477941837.0,1478114637.0,104.0595447,30.7231921,0,3,0,0,0
ihJuxo@GCGceoD_mAuiLmvw2AFE3piI6,1477941839.0,1478114639.0,104.0515734,30.6911740,52,3,0.6923076923076923,22,0.009357718786654565
xqBsvr7OBu.qhD8josiFuzn8FKHckfv5,1477941869.0,1478114669.0,104.1429543,30.6785995,3175,3,0.2867044738500315,10,0.011355085518416458
viIrpl.MOJ2fnzajCulKkwp6LDIajoA6,1477941884.0,1478114684.0,104.0526775,30.6848089,3721,3,0.18064516129032257,7,0.012288872829346336
tnAhxl7DDC8pnw3pyriykvr5EAu4tgE5,1477941945.0,1478114745.0,104.1060912,30.7207536,18,3,1.0,9,0.003788891869286696
ohLlpx7KLB5ekD5ktvtFrzsaBHH8smF6,1477941958.0,1478114758.0,104.0799464,30.6565407,222,3,0.5315315315315315,30,0.009746395622019295
xoHqxu6ODv4qpD-iCshGjxi1CMu0lmy6,1477941967.0,1478114767.0,104.0563873,30.6602111,118,3,0.9830508474576272,38,0.012129667546536962
mjBtAr5EJJaqnIbnAqjIhox3MzEctnvb,1477941983.0,1478114783.0,104.0126942,30.7127205,5072,3,0.1305205047318612,2,0.026640061480771717
jlIqmx1BGv6ojJ1qtvfDjAt1FzF6qgy.,1477942001.0,1478114801.0,104.1010532,30.6715261,2688,3,0.33060312732688013,12,0.011007217835867777
ojNqAjaFKH0knv_ctjkCpwr3zNw1fgz3,1477942009.0,1478114809.0,104.0969221,30.7017243,30,3,0.9333333333333333,13,0.010220007970929146
vjAiwx.NAwagsAclzojDgus.ACz.fsI5,1477942021.0,1478114821.0,104.0731153,30.6430196,1713,3,0.3212616822429907,11,0.010426852675954014
sjNruo7JHI8jiIcjqqfBnzs0NLC_eeF3,1477942029.0,1478114829.0,104.1211628,30.6810301,4818,3,0.19393687707641197,10,0.012557391284498351
kgzjxo8HHw5msuantrmCgvv7MBIbkoEa,1477942033.0,1478114833.0,104.0672453,30.6334452,4751,3,0.051390058972198824,7,0.025751840454939667
nsEixw9LIz1oeu1rrvkyknn.CIF-jrx0,1477942055.0,1478114855.0,104.1126044,30.6171460,11128,3,0.12731523107354792,2,0.03282670528372839
osNkmoaAOF8tjGakqplIquw6LAGbreA6,1477942067.0,1478114867.0,104.0596828,30.6705663,0,3,0,0,0
nhzsou-KOw4qoz9kxnlEfzm.JNv1ohw_,1477942085.0,1478114885.0,104.1187962,30.6616732,1113,3,0.6133093525179856,10,0.008580413783389175
vfDkAr1FJxameHccqinAhpv1EIz3niy4,1477942092.0,1478114892.0,104.0784295,30.6689098,70,3,0.2,27,0.007859996653028898
